date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-06-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-01,California,State,Other,12.0,1.05,8.42857142857,0.804582026456
2022-06-01,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-02,California,State,Total,1302.0,100.0,1064.85714285714,100.0
2022-06-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-02,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-02,California,State,Other,15.0,1.15,10.28571428571,0.965924335927
2022-06-02,California,State,Omicron,1287.0,98.85,1054.57142857142,99.034075664073
2022-06-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-03,California,State,Omicron,1107.0,99.64,1036.42857142857,99.071418817425
2022-06-03,California,State,Total,1111.0,100.0,1046.14285714285,100.0
2022-06-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-03,California,State,Other,4.0,0.36,9.71428571428,0.928581182575
2022-06-04,California,State,Omicron,828.0,100.0,1068.0,99.138045352075
2022-06-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-04,California,State,Other,0.0,0.0,9.28571428571,0.861954647925
2022-06-04,California,State,Total,828.0,100.0,1077.28571428571,100.0
2022-06-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-05,California,State,Other,1.0,0.13,7.42857142857,0.696117804552
2022-06-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-05,California,State,Omicron,746.0,99.87,1059.71428571428,99.303882195448
2022-06-05,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-05,California,State,Total,747.0,100.0,1067.14285714285,100.0
2022-06-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-06,California,State,Omicron,1527.0,99.87,1200.71428571428,99.396877956481
2022-06-06,California,State,Other,2.0,0.13,7.28571428571,0.603122043519
2022-06-06,California,State,Total,1529.0,100.0,1208.0,100.0
2022-06-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-06,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-07,California,State,Omicron,1285.0,99.92,1130.57142857142,99.55969304315
2022-06-07,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-07,California,State,Total,1286.0,100.0,1135.57142857142,100.0
2022-06-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-07,California,State,Other,1.0,0.08,5.0,0.44030695685
2022-06-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-08,California,State,Other,2.0,0.21,3.57142857142,0.322414237813
2022-06-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-08,California,State,Total,951.0,100.0,1107.71428571428,100.0
2022-06-08,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-08,California,State,Omicron,949.0,99.79,1104.14285714285,99.677585762187
2022-06-09,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-09,California,State,Other,7.0,0.72,2.42857142857,0.229079638863
2022-06-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-09,California,State,Omicron,962.0,99.28,1057.71428571428,99.770920361137
2022-06-09,California,State,Total,969.0,100.0,1060.14285714285,100.0
2022-06-10,California,State,Total,908.0,100.0,1031.14285714285,100.0
2022-06-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-10,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-10,California,State,Other,11.0,1.21,3.42857142857,0.332502078138
2022-06-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-10,California,State,Omicron,897.0,98.79,1027.71428571428,99.667497921862
2022-06-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-11,California,State,Omicron,668.0,99.7,1004.85714285714,99.631728045326
2022-06-11,California,State,Epsilon,1.0,0.15,0.14285714285,0.014164305949
2022-06-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-11,California,State,Other,1.0,0.15,3.57142857142,0.354107648725
2022-06-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-11,California,State,Total,670.0,100.0,1008.57142857142,100.0
2022-06-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-12,California,State,Epsilon,0.0,0.0,0.14285714285,0.014365752047
2022-06-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-12,California,State,Other,4.0,0.62,4.0,0.402241057319
2022-06-12,California,State,Total,648.0,100.0,994.42857142857,100.0
2022-06-12,California,State,Omicron,644.0,99.38,990.28571428571,99.583393190634
2022-06-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-13,California,State,Total,1292.0,100.0,960.57142857142,100.0
2022-06-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-13,California,State,Epsilon,0.0,0.0,0.14285714285,0.014872099941
2022-06-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-13,California,State,Delta,1.0,0.08,0.14285714285,0.014872099941
2022-06-13,California,State,Omicron,1276.0,98.76,954.42857142857,99.360499702558
2022-06-13,California,State,Other,15.0,1.16,5.85714285714,0.609756097561
2022-06-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-14,California,State,Delta,0.0,0.0,0.14285714285,0.015248551388
2022-06-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-14,California,State,Other,7.0,0.62,6.71428571428,0.716681915218
2022-06-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-14,California,State,Total,1120.0,100.0,936.85714285714,100.0
2022-06-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-14,California,State,Omicron,1113.0,99.38,929.85714285714,99.252820982007
2022-06-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-14,California,State,Epsilon,0.0,0.0,0.14285714285,0.015248551388
2022-06-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-15,California,State,Epsilon,0.0,0.0,0.14285714285,0.015309246785
2022-06-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-15,California,State,Other,6.0,0.65,7.28571428571,0.780771586038
2022-06-15,California,State,Omicron,919.0,99.35,925.57142857142,99.188609920392
2022-06-15,California,State,Total,925.0,100.0,933.14285714285,100.0
2022-06-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-15,California,State,Delta,0.0,0.0,0.14285714285,0.015309246785
2022-06-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-16,California,State,Delta,1.0,0.11,0.28571428571,0.030769230769
2022-06-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-16,California,State,Total,937.0,100.0,928.57142857142,100.0
2022-06-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-16,California,State,Other,17.0,1.81,8.71428571428,0.938461538462
2022-06-16,California,State,Omicron,919.0,98.08,919.42857142857,99.015384615385
2022-06-16,California,State,Epsilon,0.0,0.0,0.14285714285,0.015384615385
2022-06-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-17,California,State,Epsilon,0.0,0.0,0.14285714285,0.015748031496
2022-06-17,California,State,Delta,0.0,0.0,0.28571428571,0.031496062992
2022-06-17,California,State,Total,758.0,100.0,907.14285714285,100.0
2022-06-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-17,California,State,Omicron,755.0,99.6,899.14285714285,99.11811023622
2022-06-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-17,California,State,Other,3.0,0.4,7.57142857142,0.834645669291
2022-06-18,California,State,Total,578.0,100.0,894.0,100.0
2022-06-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-18,California,State,Other,0.0,0.0,7.42857142857,0.830936401406
2022-06-18,California,State,Omicron,578.0,100.0,886.28571428571,99.137104506232
2022-06-18,California,State,Delta,0.0,0.0,0.28571428571,0.031959092362
2022-06-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-19,California,State,Delta,0.0,0.0,0.28571428571,0.032123353678
2022-06-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-19,California,State,Other,3.0,0.49,7.28571428571,0.819145518792
2022-06-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-19,California,State,Total,616.0,100.0,889.42857142857,100.0
2022-06-19,California,State,Omicron,613.0,99.51,881.85714285714,99.14873112753
2022-06-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-20,California,State,Other,6.0,0.63,6.0,0.714407212111
2022-06-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-20,California,State,Omicron,939.0,99.37,833.71428571428,99.268583092363
2022-06-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-20,California,State,Delta,0.0,0.0,0.14285714285,0.017009695526
2022-06-20,California,State,Total,945.0,100.0,839.85714285714,100.0
2022-06-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-21,California,State,Total,878.0,100.0,805.28571428571,100.0
2022-06-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-21,California,State,Other,8.0,0.91,6.14285714285,0.762817101295
2022-06-21,California,State,Omicron,870.0,99.09,799.0,99.219442966117
2022-06-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-21,California,State,Delta,0.0,0.0,0.14285714285,0.017739932588
2022-06-22,California,State,Total,766.0,100.0,782.57142857142,100.0
2022-06-22,California,State,Delta,0.0,0.0,0.14285714285,0.018254837532
2022-06-22,California,State,Omicron,757.0,98.83,775.85714285714,99.142022635999
2022-06-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-22,California,State,Other,9.0,1.17,6.57142857142,0.83972252647
2022-06-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-23,California,State,Total,1143.0,100.0,812.0,100.0
2022-06-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-23,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-23,California,State,Omicron,1138.0,99.56,807.14285714285,99.401829697396
2022-06-23,California,State,Other,5.0,0.44,4.85714285714,0.598170302604
2022-06-24,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-24,California,State,Other,1.0,0.12,4.57142857142,0.554785020804
2022-06-24,California,State,Total,842.0,100.0,824.0,100.0
2022-06-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-24,California,State,Omicron,841.0,99.88,819.42857142857,99.445214979196
2022-06-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-25,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-25,California,State,Total,782.0,100.0,853.14285714285,100.0
2022-06-25,California,State,Other,1.0,0.13,4.71428571428,0.552578700603
2022-06-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-25,California,State,Omicron,781.0,99.87,848.42857142857,99.447421299397
2022-06-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-26,California,State,Other,2.0,0.27,4.57142857142,0.524246395806
2022-06-26,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-26,California,State,Omicron,746.0,99.73,867.42857142857,99.475753604194
2022-06-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-26,California,State,Total,748.0,100.0,872.0,100.0
2022-06-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-27,California,State,Total,1931.0,100.0,1012.85714285714,100.0
2022-06-27,California,State,Omicron,1921.0,99.48,1007.71428571428,99.492242595205
2022-06-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-27,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-27,California,State,Other,10.0,0.52,5.14285714285,0.507757404795
2022-06-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-28,California,State,Omicron,1435.0,99.72,1088.42857142857,99.581754019082
2022-06-28,California,State,Other,4.0,0.28,4.57142857142,0.418245980918
2022-06-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-28,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-28,California,State,Total,1439.0,100.0,1093.0,100.0
2022-06-29,California,State,Total,1428.0,100.0,1187.57142857142,100.0
2022-06-29,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-29,California,State,Omicron,1426.0,99.86,1184.0,99.699266209551
2022-06-29,California,State,Other,2.0,0.14,3.57142857142,0.300733790449
2022-06-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-29,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-30,California,State,Other,10.0,0.64,4.28571428571,0.343839541547
2022-06-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-30,California,State,Total,1555.0,100.0,1246.42857142857,100.0
2022-06-30,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-30,California,State,Omicron,1545.0,99.36,1242.14285714285,99.656160458453
2022-06-30,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-01,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-01,California,State,Total,1524.0,100.0,1343.85714285714,100.0
2022-07-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-01,California,State,Other,4.0,0.26,4.71428571428,0.350802593813
2022-07-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-01,California,State,Omicron,1520.0,99.74,1339.14285714285,99.649197406187
2022-07-02,California,State,Omicron,667.0,99.7,1322.85714285714,99.634172584463
2022-07-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-02,California,State,Total,669.0,100.0,1327.71428571428,100.0
2022-07-02,California,State,Other,2.0,0.3,4.85714285714,0.365827415537
2022-07-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-02,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-03,California,State,Total,758.0,100.0,1329.14285714285,100.0
2022-07-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-03,California,State,Omicron,758.0,100.0,1324.57142857142,99.656061908856
2022-07-03,California,State,Other,0.0,0.0,4.57142857142,0.343938091144
2022-07-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-04,California,State,Total,613.0,100.0,1140.85714285714,100.0
2022-07-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-04,California,State,Omicron,610.0,99.51,1137.28571428571,99.686952166291
2022-07-04,California,State,Other,3.0,0.49,3.57142857142,0.313047833709
2022-07-05,California,State,Other,6.0,0.31,3.85714285714,0.317684433463
2022-07-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-05,California,State,Total,1952.0,100.0,1214.14285714285,100.0
2022-07-05,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-05,California,State,Omicron,1946.0,99.69,1210.28571428571,99.682315566537
2022-07-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-06,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-06,California,State,Other,3.0,0.2,4.0,0.326835531691
2022-07-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-06,California,State,Total,1496.0,100.0,1223.85714285714,100.0
2022-07-06,California,State,Omicron,1493.0,99.8,1219.85714285714,99.673164468309
2022-07-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-07,California,State,Omicron,1448.0,99.86,1206.0,99.763649255495
2022-07-07,California,State,Total,1450.0,100.0,1208.85714285714,100.0
2022-07-07,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-07,California,State,Other,2.0,0.14,2.85714285714,0.236350744505
2022-07-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-08,California,State,Total,1366.0,100.0,1186.28571428571,100.0
2022-07-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-08,California,State,Other,6.0,0.44,3.14285714285,0.26493256262
2022-07-08,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-08,California,State,Omicron,1360.0,99.56,1183.14285714285,99.73506743738
2022-07-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-09,California,State,Other,1.0,0.12,3.0,0.24816828173
2022-07-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-09,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-09,California,State,Omicron,826.0,99.88,1205.85714285714,99.75183171827
2022-07-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-09,California,State,Total,827.0,100.0,1208.85714285714,100.0
2022-07-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-10,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-10,California,State,Other,0.0,0.0,3.0,0.242858794958
2022-07-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-10,California,State,Omicron,943.0,100.0,1232.28571428571,99.757141205042
2022-07-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-10,California,State,Total,943.0,100.0,1235.28571428571,100.0
2022-07-11,California,State,Total,2077.0,100.0,1444.42857142857,100.0
2022-07-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-11,California,State,Other,6.0,0.29,3.42857142857,0.237365245772
2022-07-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-11,California,State,Omicron,2071.0,99.71,1441.0,99.762634754228
2022-07-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-12,California,State,Total,1825.0,100.0,1426.28571428571,100.0
2022-07-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-12,California,State,Omicron,1818.0,99.62,1422.71428571428,99.749599358974
2022-07-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-07-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-12,California,State,Other,7.0,0.38,3.57142857142,0.250400641026
2022-07-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-07-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-07-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-07-13,California,State,Other,9.0,0.58,4.42857142857,0.308734189822
2022-07-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-07-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-07-13,California,State,Total,1553.0,100.0,1434.42857142857,100.0
2022-07-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-07-13,California,State,Mu,0.0,0.0,0.0,0.0
